path	line	policy	family	issue	rationale	ccall_site
stdlib/OpenSSL_jll/test/runtests.jl	8	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	patch = ccall((:OPENSSL_version_patch, libcrypto), Cuint, ())
stdlib/PCRE2_jll/test/runtests.jl	7	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test ccall((:pcre2_config_8, libpcre2_8), Cint, (UInt32, Ref{UInt8}), 11, vstr) > 0
stdlib/Profile/src/Allocs.jl	97	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_start_alloc_profile, Cvoid, (Cdouble,), Float64(sample_rate))
stdlib/Profile/src/Allocs.jl	106	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_stop_alloc_profile, Cvoid, ())
stdlib/Profile/src/Allocs.jl	115	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_free_alloc_profile, Cvoid, ())
stdlib/Profile/src/Allocs.jl	126	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	raw_results = ccall(:jl_fetch_alloc_profile, RawResults, ())
stdlib/Profile/src/Allocs.jl	153	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	JL_BUFF_TAG::UInt = ccall(:jl_get_buff_tag, UInt, ())
stdlib/Profile/src/Allocs.jl	157	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	global JL_BUFF_TAG = ccall(:jl_get_buff_tag, UInt, ())
stdlib/Profile/src/Profile.jl	105	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	get_peek_duration() = ccall(:jl_get_profile_peek_duration, Float64, ())
stdlib/Profile/src/Profile.jl	111	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	set_peek_duration(t::Float64) = ccall(:jl_set_profile_peek_duration, Cvoid, (Float64,), t)
stdlib/Profile/src/Profile.jl	129	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	n_cur = ccall(:jl_profile_maxlen_data, Csize_t, ())
stdlib/Profile/src/Profile.jl	133	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	n_cur = ccall(:jl_profile_maxlen_data, Csize_t, ())
stdlib/Profile/src/Profile.jl	135	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	delay_cur = ccall(:jl_profile_delay_nsec, UInt64, ())/10^9
stdlib/Profile/src/Profile.jl	153	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	status = ccall(:jl_profile_init, Cint, (Csize_t, UInt64), buffer_samples, round(UInt64, 10^9*delay))
stdlib/Profile/src/Profile.jl	189	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	clear() = ccall(:jl_profile_clear_data, Cvoid, ())
stdlib/Profile/src/Profile.jl	646	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	clear_malloc_data() = ccall(:jl_clear_malloc_data, Cvoid, ())
stdlib/Profile/src/Profile.jl	651	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	status = ccall(:jl_profile_start_timer, Cint, (Bool,), all_tasks)
stdlib/Profile/src/Profile.jl	658	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	stop_timer() = ccall(:jl_profile_stop_timer, Cvoid, ())
stdlib/Profile/src/Profile.jl	660	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	is_running() = ccall(:jl_profile_is_running, Cint, ())!=0
stdlib/Profile/src/Profile.jl	662	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	is_buffer_full() = ccall(:jl_profile_is_buffer_full, Cint, ())!=0
stdlib/Profile/src/Profile.jl	664	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	get_data_pointer() = convert(Ptr{UInt}, ccall(:jl_profile_get_data, Ptr{UInt8}, ()))
stdlib/Profile/src/Profile.jl	666	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	len_data() = convert(Int, ccall(:jl_profile_len_data, Csize_t, ()))
stdlib/Profile/src/Profile.jl	668	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	maxlen_data() = convert(Int, ccall(:jl_profile_maxlen_data, Csize_t, ()))
stdlib/Profile/src/Profile.jl	1439	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_gc_take_heap_snapshot,
stdlib/Profile/src/Profile.jl	1478	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	Base.@_lock_ios(io, ccall(:jl_gc_take_page_profile, Cvoid, (Ptr{Cvoid},), io.handle))
stdlib/REPL/src/LineEdit.jl	1705	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ccall(:uv_tty_get_vterm_state, Cint, (Ref{Cint},), vterm_state)
stdlib/REPL/src/LineEdit.jl	1714	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ccall(:SetConsoleMode, stdcall, Int32, (Ptr{Cvoid}, UInt32), handle, mode)
stdlib/REPL/src/LineEdit.jl	2644	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_raise_debugger, Int, ())
stdlib/REPL/src/LineEdit.jl	2851	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	@static if Sys.isunix(); ccall(:jl_repl_raise_sigtstp, Cint, ()); end
stdlib/REPL/src/REPLCompletions.jl	669	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	mi = ccall(:jl_method_instance_for_thunk, Ref{Core.MethodInstance}, (Any, Any), src, context_module)
stdlib/REPL/src/REPL.jl	300	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_expand_with_loc, Any, (Any, Any, Ptr{UInt8}, Cint), ast, mod, toplevel_file[], toplevel_line[])
stdlib/REPL/src/REPL.jl	302	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_toplevel_eval_flex, Any, (Any, Any, Cint, Cint, Ptr{Ptr{UInt8}}, Ptr{Cint}), mod, ast, 1, 1, toplevel_file, toplevel_line)
stdlib/REPL/src/REPL.jl	693	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_raise_debugger, Int, ())
stdlib/REPL/src/REPL.jl	1742	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	days = Int(floor((ccall(:jl_clock_now, Float64, ()) - Base.GIT_VERSION_INFO.fork_master_timestamp) / (60 * 60 * 24)))
stdlib/REPL/src/docview.jl	892	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	moduleusings(mod) = ccall(:jl_module_usings, Any, (Any,), mod)
stdlib/REPL/src/precompile.jl	196	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_tag_newly_inferred_enable, Cvoid, ())
stdlib/REPL/src/precompile.jl	203	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_tag_newly_inferred_disable, Cvoid, ())
stdlib/REPL/test/repl.jl	44	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	##   ccall(:jl_breakpoint, Cvoid, (Any,), stdout_read)
stdlib/REPL/test/repl.jl	882	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	if ccall(:jl_running_on_valgrind, Cint,()) == 0
stdlib/Random/src/DSFMT.jl	47	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	idstring = ccall((:dsfmt_get_idstring,:libdSFMT),
stdlib/Random/src/DSFMT.jl	54	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	min_array_size = ccall((:dsfmt_get_min_array_size,:libdSFMT),
stdlib/Random/src/DSFMT.jl	62	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	ccall((:dsfmt_init_gen_rand,:libdSFMT),
stdlib/Random/src/DSFMT.jl	70	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	ccall((:dsfmt_init_by_array,:libdSFMT),
stdlib/Random/src/DSFMT.jl	77	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	ccall((:dsfmt_gv_init_by_array,:libdSFMT),
stdlib/Random/src/DSFMT.jl	86	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	ccall((:dsfmt_fill_array_close1_open2,:libdSFMT),
stdlib/Random/src/DSFMT.jl	95	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	ccall((:dsfmt_fill_array_close_open,:libdSFMT),
stdlib/Random/src/RNGs.jl	437	A	julia-runtime	#8998	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_gc_init_finalizer_rng_state, Cvoid, ())
stdlib/Random/src/XoshiroSimd.jl	71	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	@eval @inline _rotl45(x::$VT) = ccall($fshl, llvmcall, $VT, ($VT, $VT, $VT), x, x, $s)
stdlib/Random/src/XoshiroSimd.jl	74	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	@eval @inline _rotl23(x::$VT) = ccall($fshl, llvmcall, $VT, ($VT, $VT, $VT), x, x, $s)
stdlib/Random/src/generation.jl	83	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	ccall((:mpfr_sub_d, :libmpfr), Int32,
stdlib/Random/src/generation.jl	94	C	random-dsfmt	#8998	dSFMT bitstream parity is a documented permanent divergence; sjulia uses its own RNG surface.	ccall((:mpfr_sub_ui, :libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Culong, Base.MPFR.MPFRRoundingMode),
stdlib/Serialization/src/Serialization.jl	94	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ptr = ccall(:jl_value_ptr, Ptr{Cvoid}, (Any,), v)
stdlib/Serialization/src/Serialization.jl	225	A	string-memory	#9570	Memory/string primitives must be VM-owned or pure-Rust helpers, not arbitrary native calls.	len = Int(ccall(:strlen, Csize_t, (Cstring,), pname))
stdlib/Serialization/src/Serialization.jl	1048	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	meth = ccall(:jl_new_method_uninit, Ref{Method}, (Any,), Main)
stdlib/Serialization/src/Serialization.jl	1121	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	slot_syms = ccall(:jl_compress_argnames, Ref{String}, (Any,), meth.source.slotnames)
stdlib/Serialization/src/Serialization.jl	1133	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	if nothing === ccall(:jl_methtable_lookup, Any, (Any, UInt), sig, Base.get_world_counter()) # XXX: quite sketchy?
stdlib/Serialization/src/Serialization.jl	1134	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_method_table_insert, Cvoid, (Any, Any, Ptr{Cvoid}), mt, meth, C_NULL)
stdlib/Serialization/src/Serialization.jl	1149	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	linfo = ccall(:jl_new_method_instance_uninit, Ref{Core.MethodInstance}, (Ptr{Cvoid},), C_NULL)
stdlib/Serialization/src/Serialization.jl	1155	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ci = ccall(:jl_new_codeinst_for_uninferred, Ref{CodeInstance}, (Any, Any), linfo, code)
stdlib/Serialization/src/Serialization.jl	1210	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ci = ccall(:jl_new_code_info_uninit, Ref{CodeInfo}, ())
stdlib/Serialization/src/Serialization.jl	1475	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	tn = ccall(:jl_new_typename_in, Any, (Any, Any, Cint, Cint),
stdlib/Serialization/src/Serialization.jl	1498	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ndt = ccall(:jl_new_datatype, Any, (Any, Any, Any, Any, Any, Any, Any, Cint, Cint, Cint),
stdlib/Serialization/src/Serialization.jl	1502	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_set_const, Cvoid, (Any, Any, Any), tn.module, tn.name, tn.wrapper)
stdlib/Serialization/src/Serialization.jl	1508	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	singleton = ccall(:jl_new_struct, Any, (Any, Any...), ty)
stdlib/Serialization/src/Serialization.jl	1510	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_set_nth_field, Cvoid, (Any, Csize_t, Any), ty, Base.fieldindex(DataType, :instance)-1, singleton)
stdlib/Serialization/src/Serialization.jl	1630	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	out = ccall(:jl_alloc_string, Ref{String}, (Csize_t,), len)
stdlib/Serialization/src/Serialization.jl	1641	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	x = ccall(:jl_new_struct_uninit, Any, (Any,), t)
stdlib/Serialization/src/Serialization.jl	1646	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_set_nth_field, Cvoid, (Any, Csize_t, Any), x, i-1, handle_deserialize(s, tag))
stdlib/Serialization/src/Serialization.jl	1651	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_new_struct_uninit, Any, (Any,), t)
stdlib/Serialization/src/Serialization.jl	1664	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_new_structv, Any, (Any, Ptr{Any}, UInt32), t, vflds, na)
stdlib/SharedArrays/src/SharedArrays.jl	689	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	rc = ccall(:jl_ftruncate, Cint, (Cint, Int64), fd_mem, prod(dims)*sizeof(T))
stdlib/SharedArrays/src/SharedArrays.jl	696	C	shared-memory	#9570	Shared-memory process/thread boundary is outside the single-threaded VM target.	shm_unlink(shm_seg_name) = ccall(:shm_unlink, Cint, (Cstring,), shm_seg_name)
stdlib/SharedArrays/src/SharedArrays.jl	701	C	shared-memory	#9570	Shared-memory process/thread boundary is outside the single-threaded VM target.	return ccall(:shm_open, Cint, (Cstring, Cint, Base.Cmode_t...), shm_seg_name, oflags, permissions)
stdlib/SharedArrays/src/SharedArrays.jl	703	C	shared-memory	#9570	Shared-memory process/thread boundary is outside the single-threaded VM target.	return ccall(:shm_open, Cint, (Cstring, Cint, Base.Cmode_t), shm_seg_name, oflags, permissions)
stdlib/Sockets/src/PipeServer.jl	20	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_pipe_init, Cint, (Ptr{Cvoid}, Ptr{Cvoid}, Cint), eventloop(), pipe.handle, 0)
stdlib/Sockets/src/PipeServer.jl	36	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_accept, Int32, (Ptr{Cvoid}, Ptr{Cvoid}), server.handle, client.handle)
stdlib/Sockets/src/PipeServer.jl	53	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_pipe_bind, Int32, (Ptr{Cvoid}, Cstring),
stdlib/Sockets/src/PipeServer.jl	88	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ccall(:uv_pipe_connect, Cvoid, (Ptr{Cvoid}, Ptr{Cvoid}, Cstring, Ptr{Cvoid}), req, sock.handle, path,
stdlib/Sockets/src/Sockets.jl	89	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_tcp_init_ex, Cint, (Ptr{Cvoid}, Ptr{Cvoid}, Cuint),
stdlib/Sockets/src/Sockets.jl	100	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_tcp_open, Int32, (Ptr{Cvoid}, OS_HANDLE), tcp.handle, fd)
